customer_id,invoice_month,mrr
CUST_00873,2022-03,243.78
CUST_00873,2022-04,250.64
CUST_00873,2022-05,248.47
CUST_00873,2022-06,273.51
CUST_00873,2022-07,262.97
CUST_00873,2022-08,275.18
CUST_00873,2022-09,240.07
CUST_00873,2022-10,244.7
CUST_00873,2022-11,241.41
CUST_00873,2022-12,232.87
CUST_00873,2023-01,303.3
CUST_00873,2023-02,306.71
CUST_00873,2023-03,286.44
CUST_00873,2023-04,346.02
CUST_00873,2023-05,176.05
CUST_00873,2023-06,353.99
CUST_00873,2023-07,197.15
CUST_00873,2023-08,340.52
CUST_00873,2023-09,218.63
CUST_00873,2023-10,304.17
CUST_00873,2023-11,244.14
CUST_00873,2023-12,335.11
CUST_00873,2024-01,349.8
CUST_00873,2024-02,349.59
CUST_00873,2024-03,270.36
CUST_00873,2024-04,318.34
CUST_00873,2024-05,300.74
CUST_00873,2024-06,286.7
CUST_00874,2022-03,265.82
CUST_00874,2022-04,287.85
CUST_00874,2022-05,271.08
CUST_00874,2022-06,224.76
CUST_00874,2022-07,231.96
CUST_00874,2022-08,327.26
CUST_00874,2022-09,275.22
CUST_00874,2022-10,279.33
CUST_00874,2022-11,289.73
CUST_00874,2022-12,313.85
CUST_00874,2023-01,366.72
CUST_00874,2023-02,302.71
CUST_00874,2023-03,378.99
CUST_00874,2023-04,270.78
CUST_00874,2023-05,259.78
CUST_00874,2023-06,270.53
CUST_00874,2023-07,316.17
CUST_00874,2023-08,323.9
CUST_00874,2023-09,293.06
CUST_00874,2023-10,305.86
CUST_00874,2023-11,371.99
CUST_00874,2023-12,258.06
CUST_00874,2024-01,257.67
CUST_00874,2024-02,318.94
CUST_00874,2024-03,392.46
CUST_00874,2024-04,282.29
CUST_00874,2024-05,235.14
CUST_00874,2024-06,380.41
CUST_00875,2022-01,85.8
CUST_00875,2022-02,78.56
CUST_00875,2022-03,96.6
CUST_00875,2022-04,84.08
CUST_00875,2022-05,98.44
CUST_00875,2022-06,114.2
CUST_00875,2022-07,103.58
CUST_00875,2022-08,88.34
CUST_00875,2022-09,115.01
CUST_00875,2022-10,69.87
CUST_00875,2022-11,84.17
CUST_00875,2022-12,93.22
CUST_00875,2023-01,81.92
CUST_00875,2023-02,68.78
CUST_00875,2023-03,93.14
CUST_00875,2023-04,94.92
CUST_00875,2023-05,118.62
CUST_00875,2023-06,98.82
CUST_00875,2023-07,84.3
CUST_00875,2023-08,86.38
CUST_00875,2023-09,108.78
CUST_00875,2023-10,94.64
CUST_00875,2023-11,89.99
CUST_00875,2023-12,99.97
CUST_00875,2024-01,106.57
CUST_00875,2024-02,87.05
CUST_00875,2024-03,84.31
CUST_00875,2024-04,92.0
CUST_00875,2024-05,112.01
CUST_00875,2024-06,98.95
CUST_00876,2023-01,321.04
CUST_00876,2023-02,336.82
CUST_00876,2023-03,319.65
CUST_00876,2023-04,363.73
CUST_00876,2023-05,255.89
CUST_00876,2023-06,266.95
CUST_00876,2023-07,337.17
CUST_00876,2023-08,307.89
CUST_00876,2023-09,379.03
CUST_00876,2023-10,351.52
CUST_00876,2023-11,250.39
CUST_00876,2023-12,243.12
CUST_00876,2024-01,274.56
CUST_00876,2024-02,272.9
CUST_00876,2024-03,253.33
CUST_00876,2024-04,248.67
CUST_00876,2024-05,267.22
CUST_00876,2024-06,328.49
CUST_00877,2023-01,287.63
CUST_00877,2023-02,304.02
CUST_00877,2023-03,258.88
CUST_00877,2023-04,339.35
CUST_00877,2023-05,350.65
CUST_00877,2023-06,347.63
CUST_00877,2023-07,302.83
CUST_00877,2023-08,246.81
CUST_00877,2023-09,354.73
CUST_00877,2023-10,276.15
CUST_00877,2023-11,256.66
CUST_00877,2023-12,208.27
CUST_00877,2024-01,325.82
CUST_00877,2024-02,243.83
CUST_00877,2024-03,292.44
CUST_00877,2024-04,262.64
CUST_00877,2024-05,321.55
CUST_00877,2024-06,354.0
CUST_00878,2024-03,107.49
CUST_00878,2024-04,100.32
CUST_00878,2024-05,103.61
CUST_00878,2024-06,77.74
CUST_00879,2024-02,277.91
CUST_00879,2024-03,313.12
CUST_00879,2024-04,237.6
CUST_00879,2024-05,178.58
CUST_00879,2024-06,299.57
CUST_00880,2021-11,93.38
CUST_00880,2021-12,104.11
CUST_00880,2022-01,104.28
CUST_00880,2022-02,97.79
CUST_00880,2022-03,110.22
CUST_00880,2022-04,85.09
CUST_00880,2022-05,106.87
CUST_00880,2022-06,66.55
CUST_00880,2022-07,87.26
CUST_00880,2022-08,66.42
CUST_00880,2022-09,136.29
CUST_00880,2022-10,91.11
CUST_00880,2022-11,90.17
CUST_00880,2022-12,87.21
CUST_00880,2023-01,95.79
CUST_00880,2023-02,68.83
CUST_00880,2023-03,118.67
CUST_00880,2023-04,105.97
CUST_00880,2023-05,129.63
CUST_00880,2023-06,96.75
CUST_00880,2023-07,117.06
CUST_00880,2023-08,107.48
CUST_00880,2023-09,103.49
CUST_00880,2023-10,93.95
CUST_00880,2023-11,105.07
CUST_00880,2023-12,99.1
CUST_00880,2024-01,102.39
CUST_00880,2024-02,118.46
CUST_00880,2024-03,87.38
CUST_00880,2024-04,84.98
CUST_00880,2024-05,97.64
CUST_00880,2024-06,110.28
CUST_00881,2023-11,367.92
CUST_00881,2023-12,287.96
CUST_00881,2024-01,370.43
CUST_00881,2024-02,354.22
CUST_00881,2024-03,275.01
CUST_00881,2024-04,337.48
CUST_00881,2024-05,264.91
CUST_00881,2024-06,279.02
CUST_00882,2024-03,363.37
CUST_00882,2024-04,403.73
CUST_00882,2024-05,221.65
CUST_00882,2024-06,187.83
CUST_00883,2022-06,87.01
CUST_00883,2022-07,101.14
CUST_00883,2022-08,134.77
CUST_00883,2022-09,97.73
CUST_00883,2022-10,75.45
CUST_00883,2022-11,83.32
CUST_00883,2022-12,88.12
CUST_00883,2023-01,142.47
CUST_00883,2023-02,81.18
CUST_00883,2023-03,83.82
CUST_00883,2023-04,110.97
CUST_00883,2023-05,123.19
CUST_00883,2023-06,95.6
CUST_00883,2023-07,96.62
CUST_00883,2023-08,176.54
CUST_00883,2023-09,115.29
CUST_00883,2023-10,102.39
CUST_00883,2023-11,94.87
CUST_00883,2023-12,113.8
CUST_00883,2024-01,94.27
CUST_00883,2024-02,91.74
CUST_00883,2024-03,79.69
CUST_00883,2024-04,78.15
CUST_00883,2024-05,87.25
CUST_00883,2024-06,115.29
CUST_00884,2023-01,372.8
CUST_00884,2023-02,256.63
CUST_00884,2023-03,336.12
CUST_00884,2023-04,202.35
CUST_00884,2023-05,224.24
CUST_00884,2023-06,357.04
CUST_00884,2023-07,255.64
CUST_00884,2023-08,238.62
CUST_00884,2023-09,226.67
CUST_00884,2023-10,311.99
CUST_00884,2023-11,289.36
CUST_00884,2023-12,302.75
CUST_00884,2024-01,272.99
CUST_00884,2024-02,258.08
CUST_00884,2024-03,268.52
CUST_00884,2024-04,250.9
CUST_00884,2024-05,316.6
CUST_00884,2024-06,302.93
CUST_00885,2023-04,997.05
CUST_00885,2023-05,1090.78
CUST_00885,2023-06,835.66
CUST_00885,2023-07,979.54
CUST_00885,2023-08,1100.26
CUST_00885,2023-09,743.89
CUST_00885,2023-10,846.44
CUST_00885,2023-11,967.41
CUST_00885,2023-12,922.43
CUST_00885,2024-01,921.94
CUST_00885,2024-02,1095.46
CUST_00885,2024-03,892.86
CUST_00885,2024-04,877.62
CUST_00885,2024-05,832.5
CUST_00885,2024-06,982.82
CUST_00886,2024-03,994.31
CUST_00886,2024-04,745.34
CUST_00886,2024-05,1022.55
CUST_00886,2024-06,916.88
CUST_00887,2022-10,1216.21
CUST_00887,2022-11,971.67
CUST_00887,2022-12,1101.93
CUST_00887,2023-01,1117.46
CUST_00887,2023-02,894.47
CUST_00887,2023-03,937.22
CUST_00887,2023-04,757.11
CUST_00887,2023-05,903.1
CUST_00887,2023-06,977.76
CUST_00887,2023-07,906.03
CUST_00887,2023-08,954.29
CUST_00887,2023-09,1120.38
CUST_00887,2023-10,866.58
CUST_00887,2023-11,943.24
CUST_00887,2023-12,1113.4
CUST_00887,2024-01,978.57
CUST_00887,2024-02,844.78
CUST_00887,2024-03,727.99
CUST_00887,2024-04,1025.64
CUST_00887,2024-05,881.58
CUST_00887,2024-06,832.13
CUST_00888,2023-02,293.42
CUST_00888,2023-03,347.4
CUST_00888,2023-04,241.88
CUST_00888,2023-05,263.7
CUST_00888,2023-06,347.43
CUST_00888,2023-07,207.35
CUST_00888,2023-08,201.93
CUST_00888,2023-09,268.81
CUST_00888,2023-10,241.58
CUST_00888,2023-11,306.03
CUST_00888,2023-12,343.72
CUST_00888,2024-01,260.3
CUST_00888,2024-02,272.4
CUST_00888,2024-03,369.84
CUST_00888,2024-04,234.2
CUST_00888,2024-05,305.18
CUST_00888,2024-06,417.23
CUST_00889,2022-11,1046.73
CUST_00889,2022-12,975.38
CUST_00889,2023-01,1072.53
CUST_00889,2023-02,1110.18
CUST_00889,2023-03,1012.14
CUST_00889,2023-04,1234.12
CUST_00889,2023-05,953.14
CUST_00889,2023-06,922.22
CUST_00889,2023-07,1048.26
CUST_00889,2023-08,978.83
CUST_00889,2023-09,1155.18
CUST_00889,2023-10,1131.81
CUST_00889,2023-11,1032.97
CUST_00889,2023-12,1075.89
CUST_00889,2024-01,955.78
CUST_00889,2024-02,926.87
CUST_00889,2024-03,782.81
CUST_00889,2024-04,1174.02
CUST_00889,2024-05,1049.47
CUST_00889,2024-06,1067.52
CUST_00890,2021-06,267.93
CUST_00890,2021-07,246.43
CUST_00890,2021-08,236.55
CUST_00890,2021-09,322.41
CUST_00890,2021-10,294.94
CUST_00890,2021-11,296.3
CUST_00890,2021-12,211.29
CUST_00890,2022-01,253.58
CUST_00890,2022-02,326.92
CUST_00890,2022-03,268.5
CUST_00890,2022-04,328.26
CUST_00890,2022-05,226.27
CUST_00890,2022-06,305.74
CUST_00890,2022-07,241.04
CUST_00890,2022-08,302.17
CUST_00890,2022-09,282.36
CUST_00890,2022-10,347.41
CUST_00890,2022-11,314.51
CUST_00890,2022-12,317.11
CUST_00890,2023-01,233.75
CUST_00890,2023-02,283.44
CUST_00890,2023-03,212.72
CUST_00890,2023-04,372.37
CUST_00890,2023-05,355.78
CUST_00890,2023-06,384.58
CUST_00890,2023-07,363.35
CUST_00890,2023-08,305.71
CUST_00890,2023-09,278.7
CUST_00890,2023-10,297.0
CUST_00890,2023-11,279.36
CUST_00890,2023-12,325.2
CUST_00890,2024-01,289.43
CUST_00890,2024-02,339.72
CUST_00890,2024-03,258.31
CUST_00890,2024-04,336.95
CUST_00890,2024-05,252.34
CUST_00890,2024-06,288.26
CUST_00891,2022-07,79.22
CUST_00891,2022-08,98.32
CUST_00891,2022-09,84.93
CUST_00891,2022-10,89.35
CUST_00891,2022-11,91.41
CUST_00891,2022-12,81.23
CUST_00891,2023-01,87.86
CUST_00891,2023-02,84.68
CUST_00891,2023-03,82.77
CUST_00891,2023-04,81.02
CUST_00891,2023-05,85.38
CUST_00891,2023-06,103.23
CUST_00891,2023-07,99.42
CUST_00891,2023-08,119.96
CUST_00891,2023-09,132.15
CUST_00891,2023-10,98.31
CUST_00891,2023-11,96.08
CUST_00891,2023-12,80.68
CUST_00891,2024-01,87.11
CUST_00891,2024-02,131.45
CUST_00891,2024-03,74.7
CUST_00891,2024-04,126.25
CUST_00891,2024-05,87.89
CUST_00891,2024-06,91.23
CUST_00892,2023-01,1081.68
CUST_00892,2023-02,1325.08
CUST_00892,2023-03,702.37
CUST_00892,2023-04,731.95
CUST_00892,2023-05,1248.73
CUST_00892,2023-06,776.38
CUST_00892,2023-07,868.04
CUST_00892,2023-08,1000.76
CUST_00892,2023-09,903.09
CUST_00892,2023-10,1008.78
CUST_00892,2023-11,1049.95
CUST_00892,2023-12,987.42
CUST_00892,2024-01,1012.76
CUST_00892,2024-02,1175.19
CUST_00892,2024-03,1177.53
CUST_00892,2024-04,711.28
CUST_00892,2024-05,1174.92
CUST_00892,2024-06,1322.29
CUST_00893,2021-02,253.44
CUST_00893,2021-03,267.85
CUST_00893,2021-04,305.04
CUST_00893,2021-05,248.64
CUST_00893,2021-06,290.68
CUST_00893,2021-07,275.29
CUST_00893,2021-08,433.34
CUST_00893,2021-09,357.81
CUST_00893,2021-10,338.04
CUST_00893,2021-11,258.24
CUST_00893,2021-12,171.15
CUST_00893,2022-01,361.88
CUST_00893,2022-02,142.33
CUST_00893,2022-03,249.2
CUST_00893,2022-04,295.49
CUST_00893,2022-05,280.85
CUST_00893,2022-06,366.8
CUST_00893,2022-07,334.55
CUST_00893,2022-08,223.79
CUST_00893,2022-09,242.11
CUST_00893,2022-10,387.12
CUST_00893,2022-11,269.72
CUST_00893,2022-12,250.78
CUST_00893,2023-01,309.19
CUST_00893,2023-02,254.31
CUST_00893,2023-03,249.32
CUST_00893,2023-04,301.83
CUST_00893,2023-05,229.82
CUST_00893,2023-06,340.72
CUST_00893,2023-07,345.09
CUST_00893,2023-08,349.35
CUST_00893,2023-09,296.89
CUST_00893,2023-10,337.7
CUST_00893,2023-11,287.7
CUST_00893,2023-12,376.14
CUST_00893,2024-01,309.35
CUST_00893,2024-02,373.58
CUST_00893,2024-03,216.06
CUST_00893,2024-04,265.9
CUST_00893,2024-05,316.63
CUST_00893,2024-06,276.7
CUST_00894,2021-06,89.16
CUST_00894,2021-07,73.63
CUST_00894,2021-08,112.96
CUST_00894,2021-09,124.04
CUST_00894,2021-10,96.55
CUST_00894,2021-11,107.22
CUST_00894,2021-12,114.95
CUST_00894,2022-01,123.05
CUST_00894,2022-02,89.66
CUST_00894,2022-03,76.97
CUST_00894,2022-04,92.46
CUST_00894,2022-05,110.49
CUST_00894,2022-06,81.38
CUST_00894,2022-07,117.69
CUST_00894,2022-08,109.52
CUST_00894,2022-09,81.5
CUST_00894,2022-10,100.08
CUST_00894,2022-11,91.86
CUST_00894,2022-12,66.56
CUST_00894,2023-01,116.73
CUST_00894,2023-02,83.98
CUST_00894,2023-03,85.77
CUST_00894,2023-04,95.73
CUST_00894,2023-05,92.49
CUST_00894,2023-06,106.36
CUST_00894,2023-07,79.92
CUST_00894,2023-08,76.46
CUST_00894,2023-09,79.04
CUST_00894,2023-10,92.86
CUST_00894,2023-11,117.9
CUST_00894,2023-12,92.99
CUST_00894,2024-01,111.44
CUST_00894,2024-02,94.81
CUST_00894,2024-03,70.58
CUST_00894,2024-04,79.67
CUST_00894,2024-05,117.4
CUST_00894,2024-06,107.42
CUST_00895,2023-08,81.41
CUST_00895,2023-09,84.27
CUST_00895,2023-10,84.03
CUST_00895,2023-11,109.13
CUST_00895,2023-12,117.01
CUST_00895,2024-01,79.03
CUST_00895,2024-02,81.18
CUST_00895,2024-03,128.72
CUST_00895,2024-04,97.08
CUST_00895,2024-05,77.73
CUST_00895,2024-06,85.64
CUST_00896,2021-06,126.05
CUST_00896,2021-07,92.84
CUST_00896,2021-08,94.76
CUST_00896,2021-09,79.93
CUST_00896,2021-10,92.99
CUST_00896,2021-11,110.62
CUST_00896,2021-12,103.51
CUST_00896,2022-01,113.65
CUST_00896,2022-02,88.35
CUST_00896,2022-03,69.57
CUST_00896,2022-04,86.93
CUST_00896,2022-05,92.41
CUST_00896,2022-06,107.34
CUST_00896,2022-07,99.25
CUST_00896,2022-08,86.98
CUST_00896,2022-09,77.65
CUST_00896,2022-10,145.65
CUST_00896,2022-11,116.57
CUST_00896,2022-12,108.07
CUST_00896,2023-01,99.88
CUST_00896,2023-02,92.81
CUST_00896,2023-03,93.74
CUST_00896,2023-04,89.01
CUST_00896,2023-05,102.3
CUST_00896,2023-06,108.0
CUST_00896,2023-07,99.02
CUST_00896,2023-08,69.51
CUST_00896,2023-09,93.52
CUST_00896,2023-10,90.81
CUST_00896,2023-11,115.21
CUST_00896,2023-12,96.26
CUST_00896,2024-01,117.57
CUST_00896,2024-02,74.87
CUST_00896,2024-03,76.98
CUST_00896,2024-04,95.93
CUST_00896,2024-05,102.46
CUST_00896,2024-06,112.15
CUST_00897,2023-03,100.51
CUST_00897,2023-04,65.59
CUST_00897,2023-05,104.14
CUST_00897,2023-06,91.76
CUST_00897,2023-07,84.02
CUST_00897,2023-08,89.41
CUST_00897,2023-09,88.39
CUST_00897,2023-10,101.62
CUST_00897,2023-11,58.73
CUST_00897,2023-12,87.62
CUST_00897,2024-01,86.82
CUST_00897,2024-02,94.42
CUST_00897,2024-03,92.41
CUST_00897,2024-04,86.99
CUST_00897,2024-05,93.89
CUST_00897,2024-06,64.31
CUST_00898,2021-09,71.59
CUST_00898,2021-10,109.51
CUST_00898,2021-11,86.42
CUST_00898,2021-12,90.46
CUST_00898,2022-01,104.13
CUST_00898,2022-02,114.27
CUST_00898,2022-03,94.24
CUST_00898,2022-04,123.26
CUST_00898,2022-05,96.02
CUST_00898,2022-06,139.53
CUST_00898,2022-07,111.23
CUST_00898,2022-08,93.75
CUST_00898,2022-09,111.44
CUST_00898,2022-10,84.37
CUST_00898,2022-11,92.7
CUST_00898,2022-12,134.23
CUST_00898,2023-01,78.21
CUST_00898,2023-02,101.62
CUST_00898,2023-03,100.61
CUST_00898,2023-04,94.07
CUST_00898,2023-05,107.46
CUST_00898,2023-06,91.2
CUST_00898,2023-07,100.94
CUST_00898,2023-08,74.9
CUST_00898,2023-09,85.3
CUST_00898,2023-10,84.8
CUST_00898,2023-11,78.31
CUST_00898,2023-12,112.49
CUST_00898,2024-01,78.36
CUST_00898,2024-02,116.51
CUST_00898,2024-03,90.19
CUST_00898,2024-04,87.5
CUST_00898,2024-05,128.13
CUST_00898,2024-06,115.41
CUST_00899,2022-10,103.72
CUST_00899,2022-11,88.77
CUST_00899,2022-12,85.38
CUST_00899,2023-01,84.84
CUST_00899,2023-02,97.77
CUST_00899,2023-03,120.67
CUST_00899,2023-04,101.6
CUST_00899,2023-05,120.21
CUST_00899,2023-06,106.8
CUST_00899,2023-07,85.28
CUST_00899,2023-08,87.21
CUST_00899,2023-09,103.54
CUST_00899,2023-10,131.86
CUST_00899,2023-11,91.23
CUST_00899,2023-12,120.53
CUST_00899,2024-01,87.67
CUST_00899,2024-02,83.18
CUST_00899,2024-03,113.48
CUST_00899,2024-04,74.9
CUST_00899,2024-05,100.87
CUST_00899,2024-06,86.53
CUST_00900,2024-01,1130.63
CUST_00900,2024-02,877.62
CUST_00900,2024-03,787.31
CUST_00900,2024-04,861.49
CUST_00900,2024-05,886.06
CUST_00900,2024-06,733.52
CUST_00901,2024-05,311.81
CUST_00901,2024-06,334.98
CUST_00902,2023-12,1300.01
CUST_00902,2024-01,883.22
CUST_00902,2024-02,753.47
CUST_00902,2024-03,943.04
CUST_00902,2024-04,749.8
CUST_00902,2024-05,911.28
CUST_00902,2024-06,1023.41
CUST_00903,2023-06,269.12
CUST_00903,2023-07,323.64
CUST_00903,2023-08,274.67
CUST_00903,2023-09,230.38
CUST_00903,2023-10,391.74
CUST_00903,2023-11,255.46
CUST_00903,2023-12,208.43
CUST_00903,2024-01,302.26
CUST_00903,2024-02,311.97
CUST_00903,2024-03,230.56
CUST_00903,2024-04,295.28
CUST_00903,2024-05,315.84
CUST_00903,2024-06,345.56
CUST_00904,2023-12,120.15
CUST_00904,2024-01,81.83
CUST_00904,2024-02,98.74
CUST_00904,2024-03,111.03
CUST_00904,2024-04,106.66
CUST_00904,2024-05,119.5
CUST_00904,2024-06,124.28
CUST_00905,2021-01,68.28
CUST_00905,2021-02,78.46
CUST_00905,2021-03,99.6
CUST_00905,2021-04,96.36
CUST_00905,2021-05,89.19
CUST_00905,2021-06,103.13
CUST_00905,2021-07,104.87
CUST_00905,2021-08,92.22
CUST_00905,2021-09,96.49
CUST_00905,2021-10,97.54
CUST_00905,2021-11,87.77
CUST_00905,2021-12,105.18
CUST_00905,2022-01,75.94
CUST_00905,2022-02,124.21
CUST_00905,2022-03,111.08
CUST_00905,2022-04,113.34
CUST_00905,2022-05,108.55
CUST_00905,2022-06,91.85
CUST_00905,2022-07,87.17
CUST_00905,2022-08,89.64
CUST_00905,2022-09,119.03
CUST_00905,2022-10,94.15
CUST_00905,2022-11,104.3
CUST_00905,2022-12,83.59
CUST_00905,2023-01,126.86
CUST_00905,2023-02,113.31
CUST_00905,2023-03,65.83
CUST_00905,2023-04,93.01
CUST_00905,2023-05,110.03
CUST_00905,2023-06,100.2
CUST_00905,2023-07,106.82
CUST_00905,2023-08,87.49
CUST_00905,2023-09,91.09
CUST_00905,2023-10,87.27
CUST_00905,2023-11,92.38
CUST_00905,2023-12,63.04
CUST_00905,2024-01,99.16
CUST_00905,2024-02,95.77
CUST_00905,2024-03,106.44
CUST_00905,2024-04,115.12
CUST_00905,2024-05,62.73
CUST_00905,2024-06,93.4
CUST_00906,2023-06,896.53
CUST_00906,2023-07,944.38
CUST_00906,2023-08,844.69
CUST_00906,2023-09,702.01
CUST_00906,2023-10,1162.34
CUST_00906,2023-11,1051.05
CUST_00906,2023-12,1059.25
CUST_00906,2024-01,1036.11
CUST_00906,2024-02,923.64
CUST_00906,2024-03,1194.51
CUST_00906,2024-04,1088.71
CUST_00906,2024-05,968.11
CUST_00906,2024-06,897.93
CUST_00907,2022-01,868.46
CUST_00907,2022-02,1173.51
CUST_00907,2022-03,865.24
CUST_00907,2022-04,1241.62
CUST_00907,2022-05,1017.88
CUST_00907,2022-06,958.62
CUST_00907,2022-07,846.91
CUST_00907,2022-08,1307.38
CUST_00907,2022-09,953.01
CUST_00907,2022-10,881.16
CUST_00907,2022-11,1093.93
CUST_00907,2022-12,1083.1
CUST_00907,2023-01,798.03
CUST_00907,2023-02,868.02
CUST_00907,2023-03,1232.06
CUST_00907,2023-04,872.23
CUST_00907,2023-05,966.71
CUST_00907,2023-06,844.66
CUST_00907,2023-07,718.46
CUST_00907,2023-08,811.98
CUST_00907,2023-09,672.9
CUST_00907,2023-10,925.25
CUST_00907,2023-11,909.33
CUST_00907,2023-12,1177.1
CUST_00907,2024-01,851.03
CUST_00907,2024-02,930.19
CUST_00907,2024-03,771.52
CUST_00907,2024-04,926.47
CUST_00907,2024-05,996.17
CUST_00907,2024-06,857.34
CUST_00908,2023-03,92.21
CUST_00908,2023-04,102.48
CUST_00908,2023-05,106.4
CUST_00908,2023-06,105.57
CUST_00908,2023-07,95.89
CUST_00908,2023-08,99.23
CUST_00908,2023-09,95.54
CUST_00908,2023-10,103.0
CUST_00908,2023-11,126.22
CUST_00908,2023-12,71.6
CUST_00908,2024-01,106.9
CUST_00908,2024-02,118.55
CUST_00908,2024-03,90.68
CUST_00908,2024-04,119.09
CUST_00908,2024-05,114.28
CUST_00908,2024-06,94.14
CUST_00909,2023-11,115.8
CUST_00909,2023-12,74.45
CUST_00909,2024-01,82.31
CUST_00909,2024-02,102.42
CUST_00909,2024-03,93.65
CUST_00909,2024-04,82.14
CUST_00909,2024-05,96.54
CUST_00909,2024-06,99.55
CUST_00910,2022-08,808.83
CUST_00910,2022-09,1234.53
CUST_00910,2022-10,924.12
CUST_00910,2022-11,764.33
CUST_00910,2022-12,1040.18
CUST_00910,2023-01,955.11
CUST_00910,2023-02,996.6
CUST_00910,2023-03,1099.47
CUST_00910,2023-04,750.5
CUST_00910,2023-05,1190.17
CUST_00910,2023-06,952.65
CUST_00910,2023-07,848.82
CUST_00910,2023-08,964.05
CUST_00910,2023-09,887.92
CUST_00910,2023-10,806.87
CUST_00910,2023-11,1084.6
CUST_00910,2023-12,781.31
CUST_00910,2024-01,930.9
CUST_00910,2024-02,1036.88
CUST_00910,2024-03,975.37
CUST_00910,2024-04,830.91
CUST_00910,2024-05,1007.56
CUST_00910,2024-06,950.11
CUST_00911,2021-05,94.8
CUST_00911,2021-06,92.96
CUST_00911,2021-07,87.17
CUST_00911,2021-08,87.81
CUST_00911,2021-09,95.64
CUST_00911,2021-10,99.13
CUST_00911,2021-11,89.77
CUST_00911,2021-12,92.51
CUST_00911,2022-01,121.22
CUST_00911,2022-02,97.91
CUST_00911,2022-03,119.6
CUST_00911,2022-04,101.74
CUST_00911,2022-05,89.07
CUST_00911,2022-06,91.12
CUST_00911,2022-07,103.44
CUST_00911,2022-08,80.27
CUST_00911,2022-09,63.92
CUST_00911,2022-10,76.94
CUST_00911,2022-11,84.37
CUST_00911,2022-12,58.38
CUST_00911,2023-01,105.54
CUST_00911,2023-02,71.39
CUST_00911,2023-03,92.63
CUST_00911,2023-04,92.64
CUST_00911,2023-05,73.64
CUST_00911,2023-06,114.08
CUST_00911,2023-07,104.07
CUST_00911,2023-08,99.84
CUST_00911,2023-09,106.24
CUST_00911,2023-10,107.6
CUST_00911,2023-11,86.49
CUST_00911,2023-12,84.73
CUST_00911,2024-01,93.18
CUST_00911,2024-02,123.99
CUST_00911,2024-03,88.45
CUST_00911,2024-04,79.84
CUST_00911,2024-05,104.17
CUST_00911,2024-06,83.22
CUST_00912,2022-07,264.3
CUST_00912,2022-08,261.25
CUST_00912,2022-09,239.84
CUST_00912,2022-10,402.15
CUST_00912,2022-11,344.03
CUST_00912,2022-12,355.14
CUST_00912,2023-01,338.15
CUST_00912,2023-02,235.19
CUST_00912,2023-03,389.99
CUST_00912,2023-04,288.71
CUST_00912,2023-05,230.15
CUST_00912,2023-06,368.81
CUST_00912,2023-07,369.63
CUST_00912,2023-08,242.56
CUST_00912,2023-09,365.07
CUST_00912,2023-10,258.11
CUST_00912,2023-11,258.29
CUST_00912,2023-12,245.59
CUST_00912,2024-01,257.29
CUST_00912,2024-02,308.43
CUST_00912,2024-03,271.08
CUST_00912,2024-04,308.09
CUST_00912,2024-05,247.94
CUST_00912,2024-06,247.49
CUST_00913,2024-01,97.31
CUST_00913,2024-02,83.07
CUST_00913,2024-03,77.98
CUST_00913,2024-04,92.5
CUST_00913,2024-05,106.47
CUST_00913,2024-06,115.83
CUST_00914,2023-06,76.95
CUST_00914,2023-07,76.61
CUST_00914,2023-08,95.14
CUST_00914,2023-09,74.69
CUST_00914,2023-10,128.95
CUST_00914,2023-11,117.87
CUST_00914,2023-12,88.15
CUST_00914,2024-01,104.85
CUST_00914,2024-02,95.24
CUST_00914,2024-03,71.76
CUST_00914,2024-04,73.19
CUST_00914,2024-05,91.12
CUST_00914,2024-06,68.99
CUST_00915,2022-12,81.04
CUST_00915,2023-01,98.91
CUST_00915,2023-02,83.87
CUST_00915,2023-03,89.29
CUST_00915,2023-04,94.49
CUST_00915,2023-05,77.2
CUST_00915,2023-06,148.98
CUST_00915,2023-07,113.45
CUST_00915,2023-08,72.82
CUST_00915,2023-09,110.18
CUST_00915,2023-10,90.7
CUST_00915,2023-11,85.63
CUST_00915,2023-12,99.15
CUST_00915,2024-01,88.73
CUST_00915,2024-02,88.89
CUST_00915,2024-03,93.83
CUST_00915,2024-04,91.99
CUST_00915,2024-05,83.18
CUST_00915,2024-06,126.27
CUST_00916,2021-03,225.67
CUST_00916,2021-04,282.08
CUST_00916,2021-05,295.86
CUST_00916,2021-06,202.78
CUST_00916,2021-07,232.34
CUST_00916,2021-08,234.05
CUST_00916,2021-09,258.6
CUST_00916,2021-10,283.02
CUST_00916,2021-11,221.9
CUST_00916,2021-12,265.82
CUST_00916,2022-01,265.34
CUST_00916,2022-02,277.02
CUST_00916,2022-03,283.59
CUST_00916,2022-04,269.06
CUST_00916,2022-05,318.04
CUST_00916,2022-06,325.59
CUST_00916,2022-07,249.08
CUST_00916,2022-08,330.93
CUST_00916,2022-09,237.4
CUST_00916,2022-10,228.22
CUST_00916,2022-11,321.82
CUST_00916,2022-12,318.29
CUST_00916,2023-01,232.64
CUST_00916,2023-02,226.25
CUST_00916,2023-03,315.97
CUST_00916,2023-04,238.7
CUST_00916,2023-05,248.23
CUST_00916,2023-06,289.15
CUST_00916,2023-07,370.67
CUST_00916,2023-08,294.32
CUST_00916,2023-09,243.4
CUST_00916,2023-10,257.34
